Id,job-id,type,name,address,latitude,longitude,Service-duration-1,start-time,end-time,quantity,required-skills,priority,Level,raw-id,day,service-duration,raw_id,Day
693.0_1_B1,,D,MICHAELS PARK,74 ST-44 AVE,53.48356597,-113.4516076,0.0095833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,693.0_1,,0.0075657895,693.0,3.0
696.0_1_B1,,D,MEYONOHK,24 AVE-W 85 ST,53.45257951,-113.4610376,0.0008333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,696.0_1,,0.0006578947,696.0,4.0
724.0_1_B1,,D,MCINTYRE INDUSTRIAL,86 ST-BTWN WHITEMUD DRIVE-51 AVE,53.48643348,-113.4537909,0.0123611111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,724.0_1,,0.0097587719,724.0,1.0
773.0_1_B1,,D,GREENVIEW,38A AVE-W 51 ST,53.47087639,-113.4185957,0.0030555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,773.0_1,,0.0024122807,773.0,4.0
777.0_1_B1,,D,CRAWFORD PLAINS,Road Allowance,53.44096431,-113.3942473,0.0486111111,17.0d 06:00:00,17.0d 14:45:00,1,roadway,1,B1,777.0_1,17.0,0.038377193,777.0,2.0
781.0_1_B1,,D,HILLVIEW,53 ST - 35 AVE,53.46754635,-113.4223962,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,781.0_1,,0.0014254386,781.0,5.0
786.0_1_B1,,D,WILD ROSE,35B Ave: 31 St - 29 St,53.4680613,-113.3865062,0.0070833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,786.0_1,,0.0055921053,786.0,5.0
787.0_1_B1,,D,SUMMERSIDE,1202 Summerside Drive,53.42230666,-113.4668491,0.0472222222,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,1,B1,787.0_1,20.0,0.0372807018,787.0,6.0
789.0_1_B1,,D,TIPASKAN,NORTH SIDE 28 AVE & LAKEWOOD RD WEST -,53.45895751,-113.4568045,0.0777777778,15.0d 06:00:00,15.0d 14:45:00,1,roadway,1,B1,789.0_1,15.0,0.0614035088,789.0,2.0
793.0_1_B1,,D,CRAWFORD PLAINS,39 ST-N 12 AVE,53.44114538,-113.4013158,0.0011111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,793.0_1,,0.000877193,793.0,6.0
820.0_1_B1,,D,SATOO,78 ST-BTWN-21-22 AVE,53.45229309,-113.4495041,0.0077777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,820.0_1,,0.0061403509,820.0,5.0
859.0_1_B1,,D,STRATHCONA INDUSTRIAL PARK,39 AVE & 92-91 ST,53.47412343,-113.4682701,0.0044444444,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,859.0_1,,0.0035087719,859.0,9.0
862.0_1_B1,,D,TWEDDLE PLACE,WEST SIDE MILLBOURNE RD BTWN ALLEY & 3,53.47579203,-113.4586733,0.0036111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,862.0_1,,0.0028508772,862.0,4.0
863.0_1_B1,,D,TWEDDLE PLACE,77 ST-BTWN-41-40 AVE,53.47758279,-113.4529992,0.0054166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,863.0_1,,0.0042763158,863.0,6.0
906.0_1_B1,,D,KINISKI GARDENS,NORTH SIDE 38 AVE-BTWN 38-41 ST,53.47279653,-113.3993744,0.0029166667,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,906.0_1,,0.0023026316,906.0,1.0
910.0_1_B1,,D,MEYONOHK,WEST SIDE 85 ST BTWN 23 AVE & 24 AVE,53.45234693,-113.4600996,0.0034722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,910.0_1,,0.0027412281,910.0,0.0
953.0_1_B1,,D,MENISA,68 ST - 11 AVE,53.4400904,-113.4415886,0.0072222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,953.0_1,,0.0057017544,953.0,0.0
954.0_1_B1,,D,MENISA,70 ST - 12 AVE,53.44215484,-113.4430531,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,954.0_1,,0.0020833333,954.0,3.0
969.0_1_B1,,D,GREENVIEW,140 GRANLEA CRESENT,53.48040848,-113.4302079,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,969.0_1,,0.0016447368,969.0,6.0
975.0_1_B1,,D,MICHAELS PARK,SOUTH SIDE/WS MILBOURNE RD E & E OF 74,53.48161951,-113.4476131,0.1022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,975.0_1,,0.0807017544,975.0,3.0
976.0_1_B1,,D,BISSET,SOUTH SIDE 23 AVE BTWN 38-34 ST,53.45366325,-113.3962258,0.0441666667,17.0d 06:00:00,17.0d 14:45:00,1,roadway,1,B1,976.0_1,17.0,0.0348684211,976.0,8.0
979.0_1_B1,,D,MEYONOHK,WEST SIDE MILLWOODS RD-BTWN-28-23 AVE,53.45526058,-113.448311,0.1763888889,16.0d 06:00:00,16.0d 14:45:00,1,roadway,1,B1,979.0_1,16.0,0.139254386,979.0,1.0
988.0_1_B1,,D,ELLERSLIE,8503 - 2 Ave SW,53.43205583,-113.4640388,0.0025,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,988.0_1,,0.0019736842,988.0,4.0
989.0_1_B1,,D,SUMMERSIDE,429 SPARLING CRESC - 554 STEWART CRESC,53.42308569,-113.4689343,0.0048611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,989.0_1,,0.0038377193,989.0,7.0
993.0_1_B1,,D,KINISKI GARDENS,519 KULAWY POINT (WEST OF KULAWY DR N,53.47394159,-113.4107927,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,993.0_1,,0.0013157895,993.0,4.0
996.0_1_B1,,D,GREENVIEW,GREENOCH CRESCENT-W 50 ST-GOLF COURS,53.47794898,-113.4207306,0.0341666667,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,1,B1,996.0_1,20.0,0.0269736842,996.0,
1001.0_1_B1,,D,JACKSON HEIGHTS,NORTH SIDE 44 AVE-BTWN 49 ST-JACKSON R,53.48206292,-113.4132991,0.0140277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1001.0_1,,0.0110745614,1001.0,4.0
1035.0_1_B1,,D,MEYONOHK,BTWN LAKEWOOD RD S-23 AVE-W 83 ST,53.45299725,-113.4581005,0.0319444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1035.0_1,,0.0252192982,1035.0,4.0
1048.0_1_B1,,D,CHARLESWORTH,CENTER MEIDAIN - WATT BLVD TO WATT COMMON,53.42474558,-113.4309533,0.0415277778,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1048.0_1,,0.0327850877,1048.0,
1050.0_1_B1,,D,CHARLESWORTH,SOUTH BUFFER - WATT BLVD TO WATT COMMON,53.42493252,-113.4311662,0.0830555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1050.0_1,,0.0655701754,1050.0,
1058.0_1_B1,,D,MENISA,77 ST - 11 AVE,53.44094322,-113.4526684,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1058.0_1,,0.001754386,1058.0,5.0
1068.0_1_B1,,D,JACKSON HEIGHTS,47 ST-BTWN 42-43 AVE,53.47893527,-113.4134385,0.0051388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1068.0_1,,0.0040570175,1068.0,5.0
1070.0_1_B1,,D,JACKSON HEIGHTS,JENNER COVE-JENNINGS BAY,53.48682407,-113.4020903,0.0040277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1070.0_1,,0.0031798246,1070.0,3.0
1091.0_1_B1,,D,JACKSON HEIGHTS,JAMHA RD - JAMES CRESCENT,53.48405855,-113.4134176,0.0119444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1091.0_1,,0.0094298246,1091.0,5.0
1092.0_1_B1,,D,MICHAELS PARK,40 AVE-67 ST,53.47592234,-113.4407956,0.0038888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1092.0_1,,0.0030701754,1092.0,6.0
1103.0_1_B1,,D,MINCHAU,35 AVE-48 ST,53.46609391,-113.4143055,0.1005555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1103.0_1,,0.0793859649,1103.0,0.0
1104.0_1_B1,,D,MINCHAU,34A AVE-37 ST,53.46446839,-113.400625,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1104.0_1,,0.0016447368,1104.0,5.0
1110.0_1_B1,,D,SATOO,CONNECTS-KNOTTWOOD RD N-BACK LANE W,53.45038315,-113.4536069,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1110.0_1,,0.0021929825,1110.0,5.0
1113.0_1_B1,,D,PARSONS INDUSTRIAL,WS/C 91 ST BTWN 23 & 28 AVE,53.45538745,-113.467122,0.1598611111,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1113.0_1,,0.1262061404,1113.0,
1118.0_1_B1,,D,ELLERSLIE,Between 8225 & 8229 - 8 Ave SW,53.42524929,-113.4606603,0.0180555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1118.0_1,,0.014254386,1118.0,6.0
1123.0_1_B1,,D,ELLERSLIE,202 Edwards Drive,53.42945449,-113.4605923,0.0030555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1123.0_1,,0.0024122807,1123.0,6.0
1124.0_1_B1,,D,ELLERSLIE,Btwn 204-83 ST SW & 8232-2 AVE SW,53.43205228,-113.4609309,0.0030555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1124.0_1,,0.0024122807,1124.0,6.0
1125.0_1_B1,,D,ELLERSLIE,btw 7904 2Ave & #205 79 St.,53.43206463,-113.4554252,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1125.0_1,,0.0018640351,1125.0,6.0
1132.0_1_B1,,D,BISSET,42 ST-32 AVE,53.46159102,-113.4018121,0.0006944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1132.0_1,,0.0005482456,1132.0,0.0
1133.0_1_B1,,D,MINCHAU,45 ST & 37B - 38 AVE,53.46938536,-113.4107342,0.0008333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1133.0_1,,0.0006578947,1133.0,6.0
1135.0_1_B1,,D,WILD ROSE,36A AVE EAST OF 30 ST,53.46996222,-113.3848451,0.1161111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1135.0_1,,0.0916666667,1135.0,5.0
1136.0_1_B1,,D,WILD ROSE,BETWEEN 3655 & 3659 - 28 ST,53.47089793,-113.3820877,0.0025,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1136.0_1,,0.0019736842,1136.0,4.0
1137.0_1_B1,,D,WILD ROSE,141 WARD CRES - PIPELINE - 2344-37B AVE,53.47367477,-113.3802369,0.0058333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1137.0_1,,0.0046052632,1137.0,4.0
1141.0_1_B1,,D,TIPASKAN,89 ST - 32 AVE,53.4635544,-113.4629976,0.0041666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1141.0_1,,0.0032894737,1141.0,4.0
1161.0_1_B1,,D,SUMMERSIDE,88 ST SW: SOUTH OF SUMMERSIDE DRIVE,53.42087888,-113.467405,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1161.0_1,,0.0020833333,1161.0,7.0
1167.0_1_B1,,D,TWEDDLE PLACE,ALONG MILLBOURNE RD W-BTWN-76-85 ST,53.48079517,-113.4552256,0.0934722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1167.0_1,,0.0737938596,1167.0,6.0
1170.0_1_B1,,D,SAKAW,57 ST - 14 AVE,53.4430186,-113.4269189,0.0073611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1170.0_1,,0.0058114035,1170.0,0.0
1177.0_1_B1,,D,WEINLOS,49 ST-S 27 AVE/24 AVE-49A ST,53.45756451,-113.4189917,0.0602777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1177.0_1,,0.0475877193,1177.0,0.0
1180.0_1_B1,,D,TIPASKAN,79 ST - 30 AVE,53.46108167,-113.4553522,0.0048611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1180.0_1,,0.0038377193,1180.0,6.0
1181.0_1_B1,,D,TIPASKAN,79 ST-S LAKEWOOD RD,53.46101619,-113.4516362,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1181.0_1,,0.0014254386,1181.0,0.0
1184.0_1_B1,,D,TIPASKAN,81 ST - 33 AVE,53.46414889,-113.4552433,0.01,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1184.0_1,,0.0078947368,1184.0,6.0
1201.0_1_B1,,D,MENISA,68 - 72 ST & 10 AVE - KNOTTWOOD RD. EAST,53.44102796,-113.4436001,0.0876388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1201.0_1,,0.0691885965,1201.0,0.0
1202.0_1_B1,,D,MENISA,BTWN-11-10 AVE-72 ST,53.43910077,-113.4446028,0.0086111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1202.0_1,,0.0067982456,1202.0,5.0
1219.0_1_B1,,D,KINISKI GARDENS,44 AVE-37 ST,53.48227402,-113.4000263,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1219.0_1,,0.0020833333,1219.0,4.0
1232.0_1_B1,,D,JACKSON HEIGHTS,BTWN 767 JOHNS RD-KG PIPELINE,53.48114421,-113.4058149,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1232.0_1,,0.0014254386,1232.0,0.0
1272.0_1_B1,,D,POLLARD MEADOWS,45 St - 22 Ave,53.45466114,-113.4096457,0.0011111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1272.0_1,,0.000877193,1272.0,5.0
1292.0_1_B1,,D,ELLERSLIE,Between 504 - 90 St SW & 8924 - 5 Ave SW,53.42915368,-113.4713192,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1292.0_1,,0.0018640351,1292.0,4.0
1308.0_1_B1,,D,LEE RIDGE,LEE RIDGE RD-N 36A AVE,53.47247757,-113.4411285,0.0443055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1308.0_1,,0.0349780702,1308.0,6.0
1312.0_1_B1,,D,MEYOKUMIN,BTWN-19A-23 AVE-E 61 ST,53.45190384,-113.4304811,0.0463888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1312.0_1,,0.036622807,1312.0,0.0
1313.0_1_B1,,D,LARKSPUR,37-38 AVE & 32-34 ST,53.47213596,-113.3919408,0.0505555556,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,1,B1,1313.0_1,20.0,0.0399122807,1313.0,
1319.0_1_B1,,D,WILD ROSE,BTWN 3640 - 30 ST & 3647 - 31 ST,53.47005269,-113.3871047,0.0058333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1319.0_1,,0.0046052632,1319.0,5.0
1320.0_1_B1,,D,WILD ROSE,BTWN 3656 - 31 ST & 3651 - 31A ST,53.47027557,-113.3884965,0.0058333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1320.0_1,,0.0046052632,1320.0,0.0
1346.0_1_B1,,D,SILVER BERRY,BETWEEN 2406-33A ST & 3383-24 AVE,53.45432682,-113.3930957,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1346.0_1,,0.0018640351,1346.0,5.0
1361.0_1_B1,,D,LARKSPUR,31-33 ST-43-44 AVE,53.48157221,-113.3908289,0.1505555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1361.0_1,,0.1188596491,1361.0,3.0
1362.0_1_B1,,D,LARKSPUR,31 ST-BTWN 38-39 AVE,53.47374505,-113.3884135,0.0054166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1362.0_1,,0.0042763158,1362.0,5.0
1363.0_1_B1,,D,LARKSPUR,40 AVE-BTWN 31-30 ST,53.47552621,-113.3872123,0.0052777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1363.0_1,,0.0041666667,1363.0,5.0
1422.0_1_B1,,D,MEYOKUMIN,BTWN-62-65 ST-17A-18 AVE,53.4479728,-113.4325536,0.0061111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1422.0_1,,0.0048245614,1422.0,0.0
1423.0_1_B1,,D,MEYOKUMIN,CONNECTS 51-54 ST-BTWN-17A-18A AVE,53.44817357,-113.4233141,0.0055555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1423.0_1,,0.0043859649,1423.0,0.0
1424.0_1_B1,,D,MEYOKUMIN,56 ST-N 20A AVE,53.45208637,-113.425887,0.0015277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1424.0_1,,0.0012061404,1424.0,0.0
1435.0_1_B1,,D,SATOO,BTWN-KNOTTWOOD RD S-10 AVE-W OF 82 ST,53.44120747,-113.4595298,0.0283333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1435.0_1,,0.0223684211,1435.0,0.0
1436.0_1_B1,,D,SATOO,CONNECTS 14A AVE-KNOTTWOOD RD S-82 ST,53.44298538,-113.4577692,0.0059722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1436.0_1,,0.0047149123,1436.0,5.0
1438.0_1_B1,,D,POLLARD MEADOWS,48A ST-BTWN-17A-18 AVE,53.44805732,-113.4152553,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1438.0_1,,0.0013157895,1438.0,4.0
1447.0_1_B1,,D,TWEDDLE PLACE,NORTH SIDE MILLWOODS RD-BTWN-91 ST-38,53.47401729,-113.4594378,0.0205555556,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1447.0_1,,0.0162280702,1447.0,1.0
1449.0_1_B1,,D,MINCHAU,38A AVE-48 ST,53.47033728,-113.4148232,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1449.0_1,,0.0014254386,1449.0,6.0
1450.0_1_B1,,D,RICHFIELD,BTWN-85-91 ST,53.46912852,-113.4624634,0.0533333333,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,1,B1,1450.0_1,20.0,0.0421052632,1450.0,
1451.0_1_B1,,D,LEE RIDGE,MILLBOURNE RD E-LEE RIDGE RD-N 36A AVE,53.47182007,-113.4430238,0.0702777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1451.0_1,,0.0554824561,1451.0,6.0
1452.0_1_B1,,D,TIPASKAN,87 -89 ST & 33 AVE - LAKEWOOD RD. NORTH,53.4631616,-113.4618949,0.0169444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1452.0_1,,0.013377193,1452.0,4.0
1453.0_1_B1,,D,TIPASKAN,89 ST BTWN 29 & 30 AVE,53.46072409,-113.462334,0.0083333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1453.0_1,,0.0065789474,1453.0,4.0
1457.0_1_B1,,D,ELLERSLIE,89 ST SW & 8 AVE SW,53.4255926,-113.4703023,0.0138888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1457.0_1,,0.0109649123,1457.0,4.0
1461.0_1_B1,,D,WILD ROSE,E/S 23 St South of 37A Ave,53.47250303,-113.3764284,0.0038888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1461.0_1,,0.0030701754,1461.0,3.0
1479.0_1_B1,,D,SAKAW,52 ST-11 AVE,53.43971695,-113.4198469,0.00125,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1479.0_1,,0.0009868421,1479.0,0.0
1488.0_1_B1,,D,MINCHAU,45 ST - 35A AVE,53.46576161,-113.4081712,0.0008333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1488.0_1,,0.0006578947,1488.0,6.0
1497.0_1_B1,,D,TWEDDLE PLACE,76 St - Millbourne Road West,53.47941443,-113.4545691,0.0591666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1497.0_1,,0.0467105263,1497.0,6.0
1511.0_1_B1,,D,SILVER BERRY,BTWN 3203 & 3204 28 AVE,53.45781988,-113.3866463,0.0009722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1511.0_1,,0.0007675439,1511.0,0.0
1548.0_1_B1,,D,SAKAW,58 ST - 11 AVE,53.43920366,-113.4276025,0.00125,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1548.0_1,,0.0009868421,1548.0,6.0
1568.0_1_B1,,D,SAKAW,56-58 ST & 10-11A AVE,53.43892909,-113.426705,0.0570833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1568.0_1,,0.0450657895,1568.0,6.0
1599.0_1_B1,,D,SAKAW,E/S 58 ST: BACKLANE-11A AVE & SS 11A AVE &,53.47084369,-113.3852557,0.0061111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1599.0_1,,0.0048245614,1599.0,5.0
1600.0_1_B1,,D,SILVER BERRY,SILVER BERRY RD: 34 ST - 32 AVE,53.44018994,-113.4292992,0.0194444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1600.0_1,,0.0153508772,1600.0,0.0
1608.0_1_B1,,D,SOUTH EDMONTON COMMON,SOUTH OF 19 AVE EAST OF 102 ST,53.44420822,-113.4874427,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1608.0_1,,0.0013157895,1608.0,4.0
1611.0_1_B1,,D,KINISKI GARDENS,4003 - 38A AVE,53.47400654,-113.4005423,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1611.0_1,,0.0020833333,1611.0,3.0
1612.0_1_B1,,D,MICHAELS PARK,MILLBOURNE ROAD E-70 ST,53.4792581,-113.4489091,0.1725,10.0d 06:00:00,10.0d 14:45:00,1,neighbourhood,1,B1,1612.0_1,10.0,0.1361842105,1612.0,0.0
1623.0_1_B1,,D,BISSET,NORTH SIDE 23 AVE-BTWN MILLWOODS RD E- 38 ST,53.45485526,-113.4033495,0.0454166667,16.0d 06:00:00,16.0d 14:45:00,1,roadway,1,B1,1623.0_1,16.0,0.0358552632,1623.0,2.0
1624.0_1_B1,,D,SAKAW,56 ST - 11 AVE,53.43937612,-113.4244306,0.0073611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1624.0_1,,0.0058114035,1624.0,0.0
1625.0_1_B1,,D,SAKAW,10 AVE-W OF 63 ST,53.438656,-113.4351926,0.0038888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1625.0_1,,0.0030701754,1625.0,6.0
1626.0_1_B1,,D,SAKAW,11 AVE-63 ST,53.44041168,-113.4334164,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1626.0_1,,0.0016447368,1626.0,6.0
1628.0_1_B1,,D,SATOO,19 AVE-KNOTTWOOD RD W,53.44864911,-113.4610691,0.00375,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1628.0_1,,0.0029605263,1628.0,5.0
1642.0_1_B1,,D,TIPASKAN,86 ST - 32 AVE,53.46375409,-113.4614022,0.00375,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1642.0_1,,0.0029605263,1642.0,4.0
1643.0_1_B1,,D,TIPASKAN,85 ST - 33 AVE,53.46444895,-113.4589404,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1643.0_1,,0.0021929825,1643.0,6.0
1645.0_1_B1,,D,MEYONOHK,78 ST - 24 AVE,53.45376048,-113.4487908,0.0043055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1645.0_1,,0.0033991228,1645.0,0.0
1646.0_1_B1,,D,EKOTA,WEST 69 ST-CONNECTING-21-23 AVE,53.45326491,-113.4399242,0.0036111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1646.0_1,,0.0028508772,1646.0,0.0
1712.0_1_B1,,D,KINISKI GARDENS,BESIDE 4132 - 39 AVE,53.47422393,-113.4027813,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1712.0_1,,0.0021929825,1712.0,3.0
1713.0_1_B1,,D,KINISKI GARDENS,BESIDE 3963 - 42 ST,53.47559528,-113.4035751,0.0030555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1713.0_1,,0.0024122807,1713.0,3.0
1714.0_1_B1,,D,TIPASKAN,80-81 ST & LAKEWOOD RD. NORTH - 34 AVE,53.4638973,-113.4544161,0.0411111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1714.0_1,,0.0324561404,1714.0,6.0
1722.0_1_B1,,D,ELLERSLIE,BETWEEN 720 & 724 - 87 ST SW,53.4255842,-113.46646,0.0013888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1722.0_1,,0.0010964912,1722.0,6.0
1749.0_1_B1,,D,KINISKI GARDENS,BESIDE 159 KULAWY DRIVE NORTH,53.47530693,-113.4072125,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1749.0_1,,0.0021929825,1749.0,3.0
1752.0_1_B1,,D,RICHFIELD,BTWN-34-36 AVE-BTWN-79-81 ST,53.46680909,-113.4546789,0.1186111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1752.0_1,,0.0936403509,1752.0,4.0
1759.0_1_B1,,D,TWEDDLE PLACE,NORTH 44 AVE-E 83 ST,53.48332882,-113.4577198,0.0861111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1759.0_1,,0.0679824561,1759.0,6.0
1760.0_1_B1,,D,SILVER BERRY,23 St & 29 Ave,53.45924056,-113.3744127,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1760.0_1,,0.0015350877,1760.0,5.0
1771.0_1_B1,,D,RICHFIELD,NORTH SIDE 34 AVE-91 ST-MILLWOODS RD W,53.46537684,-113.4587719,0.1326388889,10d 06:00:00,20d 14:45:00,1,roadway,10,B1,1771.0_1,,0.1047149123,1771.0,9.0
1778.0_1_B1,,D,SAKAW,11 AVE-58 ST,53.44264997,-113.4290041,0.1086111111,20.0d 06:00:00,20.0d 14:45:00,1,neighbourhood,1,B1,1778.0_1,20.0,0.085745614,1778.0,6.0
1779.0_1_B1,,D,JACKSON HEIGHTS,WEST SIDE FROM 38 AVE-40 AVE,53.47325833,-113.4122667,0.0830555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1779.0_1,,0.0655701754,1779.0,0.0
1782.0_1_B1,,D,SATOO,BTWN-S OF 10 AVE-KNOTTWOOD RD S-87-88 S,53.44243432,-113.4635386,0.1186111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1782.0_1,,0.0936403509,1782.0,5.0
1784.0_1_B1,,D,GREENVIEW,238 GREENOCH CRESENT (P.P.),53.47985752,-113.4234038,0.0040277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1784.0_1,,0.0031798246,1784.0,0.0
1787.0_1_B1,,D,JACKSON HEIGHTS,SOUTH SIDE 42 AVE-BTWN WALKWAY-48 ST,53.4776149,-113.414709,0.02125,10d 06:00:00,20d 14:45:00,1,neighbourhood,10,B1,1787.0_1,,0.0167763158,1787.0,5.0
